region,date,dis,id,catg,target
312,18/1/2018,63,123576,11,0
101,25/3/2014,60,123577,11,0
301,30/4/1985,62,123582,11,0
103,7/3/2017,69,123583,11,0
301,30/10/2010,62,123586,11,0
101,25/10/2011,60,123593,11,0
310,12/4/2017,62,123596,11,0
104,17/3/2012,69,123599,11,0
303,10/6/2013,62,123603,11,0
101,16/10/2017,60,123605,11,0
307,9/12/1987,62,123608,11,0
311,16/2/2013,63,123609,11,0
311,27/8/2008,63,123613,11,0
310,16/10/1997,62,123616,11,0
304,26/12/2014,62,12362,11,0
107,27/11/2014,69,123621,11,0
305,15/7/1991,62,123629,11,0
306,7/4/2010,63,12363,11,0
301,17/12/2012,62,123632,11,0
302,15/2/2017,62,123635,11,0
311,18/8/2015,63,123636,11,0
103,15/6/2016,69,123637,11,0
101,25/2/1988,60,123638,11,0
311,7/9/2016,63,123645,11,0
303,5/2/2009,62,123646,11,0
310,9/3/2015,62,123647,11,0
105,24/11/2009,69,123648,11,0
301,12/11/1987,62,12365,11,0
101,12/10/2008,60,123651,11,0
313,21/2/2014,63,123653,11,0
101,27/12/2016,60,123656,11,0
301,23/6/2009,62,123657,11,0
307,25/10/2014,62,123658,11,0
101,22/12/2008,60,123659,11,0
101,14/5/1979,60,12366,11,0
101,14/10/2010,60,123660,11,0
107,10/10/2009,69,123661,11,0
101,27/6/1989,60,123665,11,0
104,8/9/2017,69,123666,11,0
309,23/9/2009,62,123667,11,0
310,23/7/1987,62,123670,11,0
301,11/12/1986,62,123671,11,0
103,25/2/2014,69,123672,11,0
101,12/8/2003,60,123673,11,0
104,6/1/2011,69,123674,11,0
101,23/6/2009,60,123675,11,0
101,19/10/2011,60,123676,11,0
308,15/1/1986,63,123677,11,0
310,12/7/2010,62,123678,11,0
107,2/9/2015,69,12368,11,0
104,6/7/2017,69,123685,11,0
302,22/4/1997,62,123686,11,0
103,11/6/2008,69,123687,11,0
103,8/6/2013,69,12369,51,1
107,20/8/2015,69,123693,11,0
301,10/1/2014,62,123694,11,0
313,24/5/2012,63,123696,11,1
303,28/1/2014,62,123698,11,0
103,11/12/2014,69,123702,11,0
104,28/12/1995,69,123706,11,0
311,10/3/2011,63,123707,11,0
309,18/10/2010,62,123708,11,0
107,8/11/2016,69,123709,11,0
301,26/2/2007,62,12371,11,0
107,4/3/2010,69,123712,11,0
309,14/2/2005,62,123714,11,0
103,4/12/2012,69,123715,11,0
103,16/2/2009,69,123718,11,1
310,1/2/2018,62,12372,11,0
101,10/5/2011,60,123720,11,0
101,29/3/2000,60,123723,11,0
310,26/12/2014,62,123724,11,0
101,16/12/1981,60,123725,11,0
313,21/9/2010,63,123735,11,0
101,20/12/2013,60,123736,11,0
101,16/12/1981,60,123740,11,0
104,9/2/2012,69,123742,11,1
309,25/11/2016,62,123744,11,0
101,19/5/2008,60,123746,11,0
301,9/2/1994,62,123749,12,0
311,12/8/1988,63,123751,11,0
101,24/1/2011,60,123752,11,0
303,29/10/2004,62,123761,11,0
311,22/8/2001,63,123763,11,0
101,4/2/2015,60,123767,11,0
303,21/12/1998,62,123770,11,0
107,21/10/2002,69,123774,11,0
399,21/4/2007,63,123775,11,0
310,20/8/2008,62,123776,11,0
107,28/8/2012,69,123777,11,0
103,3/5/2010,69,12378,11,0
304,13/3/2017,62,123782,11,0
104,20/2/2002,69,123783,11,0
311,19/6/2007,63,123784,11,0
301,15/2/2002,62,123789,11,0
302,9/5/2006,62,123790,11,0
303,22/2/2016,62,123792,11,0
103,11/10/2011,69,123793,11,0
306,26/4/2007,63,123798,11,0
301,8/1/1985,62,1238,11,0
304,12/12/1978,62,12380,11,0
103,4/12/2012,69,123800,11,0
101,23/5/2012,60,123801,11,0
101,6/3/1985,60,123802,11,0
303,21/9/2015,62,123809,11,0
107,3/11/2016,69,12381,11,0
107,3/12/2014,69,123811,11,0
310,11/3/2017,62,123812,11,0
103,25/3/1996,69,123814,11,0
306,7/1/2016,63,123816,11,0
301,22/5/1998,62,123818,11,0
303,6/3/2010,62,123821,11,1
104,10/11/1997,69,123825,11,0
101,16/10/2014,60,123827,11,0
106,11/5/2015,69,123829,11,1
103,2/5/2017,69,123831,11,0
101,20/6/1986,60,123836,11,1
312,24/5/2017,63,123837,11,0
107,13/8/2009,69,123838,11,0
101,17/11/2014,60,123839,11,0
104,6/5/2014,69,12384,11,0
206,1/8/2013,69,123842,11,0
311,21/12/1994,63,123843,11,0
104,8/7/2013,69,123844,11,0
304,8/6/2015,62,123845,11,0
101,29/6/2017,60,123848,11,0
101,8/5/2009,60,123850,11,1
305,28/4/2015,62,123852,11,0
306,27/10/1989,63,123854,11,0
101,21/7/2008,60,123860,11,0
101,27/2/2013,63,123861,11,0
311,1/9/2016,63,123864,11,0
310,29/10/2007,62,123872,11,0
101,15/7/1982,60,123874,11,0
301,27/10/2000,62,123875,11,0
304,9/4/2009,62,123876,11,0
313,22/12/1999,63,123880,11,0
101,25/1/2008,60,123881,11,0
107,20/5/2011,69,123888,11,0
107,19/4/2014,69,123889,11,0
312,23/9/2014,63,123897,11,0
101,16/2/2006,60,123902,11,0
107,28/3/2011,69,123905,11,0
303,16/3/2017,62,12391,11,0
306,28/4/2015,63,123910,11,0
104,17/3/2015,69,123915,11,0
311,30/9/2014,63,123916,11,0
311,2/3/2013,63,123926,11,0
101,16/7/2016,60,123927,11,0
303,22/12/2009,62,123929,11,0
101,8/2/2016,60,123936,11,0
304,15/11/2010,62,123941,11,0
308,2/6/2014,63,123942,11,0
103,19/7/2017,69,123945,11,0
306,22/4/1977,63,123947,11,0
305,17/9/2008,62,123948,11,0
311,21/6/1995,63,123949,11,0
306,4/2/1983,63,12395,11,0
313,5/6/2015,63,123951,11,0
307,28/10/2013,62,123952,11,0
101,25/6/2012,60,123954,11,0
104,22/5/1996,69,123958,11,0
310,20/12/2013,62,123960,11,0
312,19/11/2013,63,123963,11,0
107,11/3/2014,69,123966,11,0
101,8/3/2017,60,123969,11,0
104,16/11/2015,69,123973,11,0
101,4/7/2013,60,123978,11,0
101,12/5/2012,63,123979,11,0
304,19/5/2003,62,12398,11,0
312,22/1/2013,63,123980,11,0
301,29/11/2017,62,123982,11,0
103,11/7/2008,69,123984,11,0
303,28/10/2013,62,123986,11,0
311,18/5/2011,63,123992,11,0
101,30/12/2009,60,123993,11,0
101,3/11/2016,60,123994,11,0
301,11/12/1995,62,124,11,0
104,8/2/2018,69,124000,11,0
311,20/11/2006,63,124003,11,0
101,27/4/2009,60,124007,11,0
306,28/5/2015,63,124008,11,0
104,28/8/2015,69,124009,12,0
107,21/12/2010,69,124012,11,0
310,19/4/2017,62,124014,11,0
101,2/12/2011,60,12402,11,0
104,22/8/2015,69,124020,11,0
311,5/9/2011,63,124021,11,0
301,1/2/2017,62,124024,11,0
301,22/4/2017,62,124027,11,0
304,19/8/2009,62,124032,11,0
101,5/3/2015,60,124033,11,0
311,30/9/1988,63,124037,11,0
305,24/8/2017,62,124040,11,0
105,9/10/1996,69,124048,11,0
107,16/3/2017,69,12405,11,0
301,5/10/1982,62,124050,11,0
312,30/10/2015,63,124051,11,0
104,4/7/2002,69,124052,11,0
101,19/11/1993,60,12406,11,0
103,30/10/1995,69,124062,11,0
104,22/2/2001,69,124063,11,0
104,24/3/2010,69,124066,11,0
301,13/10/1980,62,124068,11,0
302,7/9/1977,62,124069,11,0
311,8/2/2012,63,12407,11,0
306,5/9/2011,63,124074,11,1
313,6/2/2010,63,124080,11,0
103,29/5/2002,69,124081,11,0
103,29/1/2014,69,124082,11,0
103,8/1/2018,69,124085,11,0
306,24/11/2014,63,124086,11,0
101,27/3/2002,60,124088,12,0
104,19/3/1992,69,124090,11,0
309,27/1/2009,62,124092,11,0
301,20/9/2002,62,124093,11,0
311,23/6/2018,63,124098,11,0
379,21/1/2013,63,124099,11,0
301,14/10/2014,62,124102,11,0
305,30/4/2015,62,124105,11,0
101,28/11/2014,60,124111,11,0
103,3/12/2014,69,124114,11,0
104,20/2/2014,69,124115,11,0
101,11/3/2013,60,124119,11,0
101,30/12/2002,60,124121,11,0
311,29/8/2014,63,124127,11,0
302,16/10/2008,62,124135,11,0
101,6/6/2009,60,124136,11,0
107,4/12/2013,69,124138,11,0
101,27/4/2001,60,124139,11,0
104,3/6/2014,69,124142,11,0
105,24/6/2016,69,124148,11,0
107,5/4/1978,69,124150,11,0
313,8/10/2010,63,124152,11,0
372,11/7/1986,63,124153,11,0
303,25/9/2013,62,124154,11,0
101,23/10/1985,60,124155,11,0
311,28/9/2004,63,124157,11,0
101,1/4/1982,60,124158,11,0
104,13/11/1995,69,124159,11,0
104,24/3/2009,69,124161,11,0
101,18/5/2004,60,124162,11,1
104,17/11/2009,69,124168,11,0
303,14/12/2015,62,12417,11,0
104,29/11/2013,69,124172,11,0
307,12/3/2008,62,124174,11,0
101,22/7/2008,60,12418,11,0
301,25/12/2008,62,124184,11,0
104,22/11/2013,69,124190,11,0
309,7/6/2010,62,124193,11,0
101,30/6/2010,60,124194,11,0
306,19/5/2017,63,124196,11,0
101,22/11/2004,60,124197,11,0
305,11/8/2011,62,124201,11,0
301,7/9/1994,62,124204,11,0
311,21/8/1989,63,124210,11,0
305,8/11/2016,62,124214,11,0
310,19/11/2009,62,124215,11,0
103,3/7/2017,69,124228,11,0
303,23/11/1998,62,12423,11,0
310,21/2/2015,62,124230,11,0
101,18/4/2017,60,124233,11,0
303,16/9/2010,62,124237,11,0
303,29/9/2014,62,12424,11,0
101,5/4/1980,60,124241,11,0
307,11/5/2015,62,124245,11,0
310,5/9/2013,62,124246,11,0
101,16/7/2002,63,124248,11,0
301,4/4/2013,62,124250,11,0
301,6/12/1991,62,124254,11,0
306,18/6/2009,63,124255,11,0
101,10/1/2017,60,124256,11,1
101,6/11/1990,60,124258,11,0
101,15/12/2010,60,124260,51,0
312,28/12/1986,63,124263,11,0
101,15/6/2015,60,124264,11,0
303,28/9/2015,62,124265,11,0
312,9/12/2010,63,124266,11,0
312,14/6/2014,63,124270,11,0
310,11/1/2016,62,124273,11,0
311,2/11/2006,63,124274,11,0
311,7/5/1990,63,124279,11,0
103,30/9/2016,69,12428,11,0
103,5/6/2017,69,124281,11,0
301,5/12/2016,62,124283,11,0
311,9/8/2016,63,124288,11,0
101,15/10/2008,60,124290,11,0
310,22/12/2014,62,124292,11,0
101,14/6/2010,60,124301,11,0
302,28/3/2016,62,124302,11,0
313,18/7/2009,63,124304,11,0
312,26/1/2000,63,124309,11,0
303,23/9/2014,62,124310,11,0
107,13/12/1985,69,124311,11,0
104,30/8/2000,69,124312,11,0
371,30/4/2013,62,124316,11,0
312,12/5/2017,63,124317,11,0
372,11/11/2017,63,124319,11,0
305,15/7/1991,62,124325,11,0
305,14/12/2015,62,124329,11,0
310,8/8/2009,62,124330,11,0
306,29/6/2015,63,124333,11,0
306,9/8/1991,63,124334,11,0
303,31/3/2014,62,124336,11,0
304,10/10/2006,62,124338,11,0
101,7/12/1981,60,124340,11,0
311,26/1/2000,63,124345,11,0
313,17/1/2015,63,124346,11,0
303,11/3/2013,62,12435,11,0
306,8/10/2011,63,124355,11,0
101,1/3/1993,60,124358,11,0
302,4/11/1983,62,124359,11,0
101,10/8/2010,60,12436,11,0
101,11/3/2009,60,124360,11,0
306,4/9/2014,63,124362,11,0
101,20/7/2007,60,124363,11,0
312,11/9/2017,63,124368,11,0
107,2/11/2015,69,124370,12,0
101,14/2/2009,60,124372,11,0
303,6/6/2016,62,124373,11,0
308,14/6/2007,63,124375,11,0
306,2/5/2014,63,124379,11,0
104,14/7/2014,69,124382,11,0
301,3/1/2008,62,124387,11,0
104,4/3/2013,69,124391,11,0
101,23/5/2014,60,124392,11,0
107,6/5/1994,69,124394,11,0
309,8/7/2010,62,124396,11,0
303,5/4/2013,62,124397,11,0
306,14/5/2002,63,124398,11,0
313,13/3/2017,63,12440,11,0
101,25/2/1988,60,124400,11,0
101,17/5/2012,60,124402,11,0
302,22/9/2014,62,124406,11,0
101,6/12/2009,60,124407,11,0
302,27/3/2017,62,124408,11,0
303,15/10/2016,62,124409,11,0
311,30/4/2007,63,12441,11,0
103,8/3/2016,69,124415,11,0
101,20/12/2013,60,124417,11,0
303,6/11/2006,62,124418,11,0
101,1/11/2006,60,124420,12,0
301,29/1/2003,62,124423,11,0
104,10/12/2015,69,124426,11,0
101,5/11/2015,63,124427,11,0
101,10/3/2009,60,124428,11,0
101,8/5/2014,60,124429,11,0
307,24/4/2012,62,12443,11,0
103,14/2/2017,69,124433,11,1
301,29/7/2017,62,124435,11,0
309,11/2/2008,62,124442,11,0
311,31/1/2000,63,124444,11,0
101,12/6/2007,60,124449,11,0
104,10/4/2015,69,124450,11,0
307,21/7/1987,62,124452,11,0
101,5/10/2011,60,124455,11,0
310,8/12/1997,62,12446,11,0
307,24/6/1998,62,124461,11,0
101,15/5/2014,60,124466,11,0
104,25/9/2013,69,124467,11,0
107,29/6/2016,69,124468,11,0
103,9/12/2015,69,124471,11,0
101,2/12/1997,60,124472,12,0
104,9/6/1987,69,124475,11,0
107,10/12/2015,69,124479,11,0
101,29/4/1983,60,124481,11,0
301,27/4/2015,62,124484,11,0
311,27/8/2016,63,124485,11,0
311,31/10/2000,63,124488,11,0
313,1/9/2015,63,124496,11,0
311,27/2/2017,63,1245,11,0
107,30/6/2016,69,12450,11,0
104,31/5/2007,69,124503,11,0
311,7/5/1991,63,124504,11,0
101,7/4/1981,60,124506,11,0
101,4/12/1992,60,124507,12,0
103,14/11/2000,69,124508,11,0
301,16/1/1984,62,124509,11,0
309,29/10/2013,62,124510,11,0
306,27/9/2016,63,124511,11,0
107,20/11/2015,69,124515,11,0
312,14/3/2015,63,124520,11,0
302,19/8/2015,62,124521,11,0
103,24/7/1992,69,124524,11,0
107,7/1/2014,69,124527,11,0
309,28/12/2016,62,124528,11,0
107,15/5/2002,69,124529,11,0
101,18/9/1992,63,124531,11,0
101,14/7/2015,60,124532,11,0
107,16/7/2013,69,124533,11,0
302,1/1/1998,62,124536,11,0
306,19/3/2012,63,124537,11,0
312,5/8/2008,63,124542,11,0
312,20/12/2000,63,12455,11,0
311,22/7/2017,63,124550,11,0
311,3/10/2011,63,124551,12,0
301,7/5/1990,62,124553,11,0
307,7/6/2013,62,124554,11,0
104,29/9/2011,69,124555,12,0
103,26/2/2015,69,124556,11,0
311,30/4/1992,63,124557,11,1
305,18/11/1981,62,12456,11,0
101,25/1/2008,60,124560,11,0
101,10/11/2017,60,124562,11,0
101,25/4/2011,60,124565,11,0
101,18/3/2017,60,124566,11,0
310,22/11/1999,62,124568,11,0
311,31/12/1998,63,12457,11,0
101,13/1/2010,60,124574,11,0
305,17/4/2014,62,124575,11,0
101,28/8/2013,60,124576,11,0
104,13/8/2013,69,124579,11,0
104,7/11/2013,69,124582,11,0
310,26/9/2009,62,124586,11,0
313,15/12/2015,63,124588,11,0
101,21/5/2014,60,124589,11,0
301,3/6/1987,62,12459,11,0
101,20/10/2008,60,124591,11,0
104,20/6/2011,69,124593,11,0
311,6/4/2015,63,124599,11,0
101,4/2/2014,60,124602,11,0
371,18/4/2015,62,124603,11,0
311,25/6/2002,63,124604,11,0
101,3/1/1979,60,124608,11,0
306,31/8/2012,63,124609,11,0
101,29/5/1995,60,124623,11,0
101,28/11/2011,60,124628,11,0
306,21/10/2003,63,12463,11,0
103,23/10/2003,69,124637,11,0
306,26/6/2012,63,124638,11,0
107,2/12/2014,69,124645,11,0
101,4/6/2015,60,124646,11,0
301,26/4/2010,62,124647,11,0
101,9/12/1978,60,124648,11,0
101,9/6/2009,60,124649,11,0
305,11/6/2001,62,12465,11,1
101,17/12/1999,60,124650,11,0
301,16/2/2016,62,124658,11,0
302,17/10/2015,62,124659,11,0
311,18/5/2016,63,124662,11,0
313,9/1/2010,63,124665,11,0
303,15/5/2006,62,124667,11,0
104,6/1/2014,69,124668,11,0
309,28/12/2016,62,124669,11,0
101,5/5/2000,60,124670,11,0
101,11/9/2013,60,124672,11,0
101,16/4/2008,60,124673,11,0
101,31/12/1995,60,124675,11,0
307,9/10/1987,62,124677,11,0
371,5/12/2011,62,124679,11,0
371,3/1/2017,62,124683,51,0
313,22/4/2015,63,124684,11,0
307,4/7/2015,62,124692,11,0
107,16/12/2016,69,124694,11,0
302,6/12/2011,62,124696,11,0
312,22/1/2013,63,124697,11,0
305,2/10/2018,62,124698,11,0
302,6/11/2018,62,12470,11,0
313,6/11/2015,63,124700,11,0
107,9/5/2016,69,124701,11,0
101,28/6/2007,60,124702,11,0
101,10/10/2013,60,124704,11,0
107,9/12/2013,69,124706,11,0
307,7/5/2010,62,124707,11,0
107,31/12/1990,69,124710,11,0
104,21/1/2013,69,124714,11,0
306,31/12/2003,63,124715,11,0
101,18/6/2013,60,124716,11,0
101,3/11/2010,60,12472,11,0
312,27/7/2010,63,124723,11,0
101,13/3/2007,60,124724,11,0
313,29/10/2010,63,124725,11,0
311,24/8/2016,63,124731,11,0
308,5/10/2016,63,124735,11,0
101,24/11/2000,60,124736,11,0
105,10/6/2011,69,124737,11,0
103,12/7/2002,69,12474,11,0
313,5/11/2010,63,124742,11,0
101,8/8/2007,60,124745,11,0
104,16/6/2015,69,124746,11,0
101,9/12/1978,60,124747,11,0
101,7/3/2008,60,124749,11,0
105,14/7/1999,69,12475,11,0
305,25/10/2007,62,124750,11,0
310,5/3/2018,62,124754,11,0
101,28/12/2016,60,124755,11,0
104,23/2/2001,69,124758,11,0
104,26/6/2012,69,124761,11,0
101,30/1/1982,60,124763,11,0
303,17/3/1981,62,124765,11,0
303,13/10/2014,62,124767,11,0
303,25/10/2016,62,124771,11,0
101,29/5/2017,60,124772,11,0
104,24/11/2015,69,124773,51,0
303,25/10/2016,62,124775,11,0
101,29/3/2013,60,124776,11,0
101,12/7/1991,60,12478,11,0
310,11/3/2010,62,124780,11,0
107,7/5/2009,69,124783,11,0
101,10/4/2014,60,124785,11,0
306,9/10/2015,63,124787,11,0
107,30/3/1977,69,124789,11,0
312,30/6/2014,63,12479,11,0
309,27/11/2014,62,124791,11,0
101,2/11/1979,60,124795,11,0
304,29/10/2002,62,124798,12,0
372,4/9/2015,63,124800,11,0
379,14/7/2017,63,124802,11,0
104,11/10/2004,69,124808,11,0
302,4/9/2013,62,124809,11,0
311,3/2/2014,63,124810,11,0
371,8/1/2013,62,124812,11,0
104,9/12/1981,69,124815,11,0
104,10/6/2008,69,124816,11,0
101,7/11/2016,60,124819,11,0
304,26/11/2008,62,124825,11,0
309,16/11/1994,62,124828,11,0
311,12/6/2015,63,12483,11,0
104,22/10/1977,69,124834,11,0
101,29/9/1988,60,124837,11,0
301,12/12/1978,62,124838,11,0
101,15/8/2014,60,124839,11,0
312,21/9/2010,63,12484,11,0
101,4/10/1996,60,124841,11,0
311,14/11/2001,63,124843,11,0
101,26/2/1987,60,124846,11,0
311,20/10/2011,63,124848,11,0
101,27/9/1977,60,124849,11,0
312,20/2/2018,63,124850,11,0
104,12/7/2014,69,124851,11,0
307,15/3/1978,62,124854,11,0
309,28/12/2016,62,124855,11,0
101,19/12/1997,60,124858,11,0
107,7/5/2012,69,12486,11,1
103,6/6/2012,69,124862,11,0
101,10/4/2001,63,124864,11,0
107,29/11/2011,69,124865,11,0
306,15/2/2016,63,12487,11,0
303,27/9/2011,62,124870,11,0
310,9/10/1985,62,124874,11,0
305,6/9/2008,62,124877,11,0
103,21/6/2011,69,124878,11,0
313,10/4/2014,63,12488,11,0
106,27/1/2012,69,124882,11,0
310,28/2/2013,62,124884,11,0
303,14/10/2002,62,124885,11,0
107,26/6/2007,69,124886,11,0
306,5/12/2009,63,124888,11,1
312,1/8/2007,63,12489,11,0
303,13/12/2016,62,124890,11,0
304,21/6/2017,62,124893,11,0
101,9/7/2008,60,124895,11,0
104,21/6/2016,69,124896,11,0
310,21/6/2004,62,124898,11,0
101,18/5/2016,63,124901,11,0
104,26/1/2018,69,124903,11,0
101,29/11/1977,60,124908,11,0
104,5/6/2001,69,12491,11,0
101,20/11/1992,60,124913,11,0
306,16/4/2014,63,124914,11,1
305,11/8/1987,62,124917,11,0
101,3/12/2013,60,124921,11,0
107,20/11/2009,69,124922,11,0
311,19/10/2017,63,124929,11,0
313,17/10/2009,63,12493,11,0
305,16/12/2014,62,124930,11,0
101,26/3/2003,63,124931,11,0
101,20/6/2011,60,124935,11,0
303,13/11/2017,62,124936,11,0
304,26/12/2014,62,12494,11,0
107,13/9/2011,69,124940,11,0
304,23/11/1998,62,124943,11,0
104,3/3/2016,69,124944,11,0
301,27/3/1985,62,124946,11,0
101,4/9/2014,60,124947,11,0
311,19/3/2012,63,124948,11,0
103,8/7/2013,69,12495,11,0
104,19/6/2007,69,124953,11,0
312,25/5/2009,63,124956,11,0
101,9/10/2014,60,124957,11,0
312,1/12/2012,63,124960,11,0
104,14/12/1998,69,124963,11,0
103,15/9/2017,69,124964,11,0
104,24/2/2017,69,124965,11,0
104,17/11/2015,69,124967,11,0
103,16/11/1995,69,124969,11,0
101,3/8/2012,60,12497,11,0
302,25/9/2007,62,124972,11,1
306,25/12/2013,63,124975,11,0
306,30/10/2003,63,124977,11,0
313,30/11/2012,63,124978,11,1
103,19/7/2013,69,124983,11,0
311,30/10/2001,63,124989,11,1
101,29/12/2006,60,124994,11,0
107,20/2/2007,69,124997,11,0
107,9/6/2009,69,125011,11,0
107,7/1/2016,69,125012,11,0
105,4/10/2006,69,125016,12,0
312,18/7/2011,63,125018,11,0
105,15/3/2008,69,125022,11,0
107,19/5/2014,69,125023,11,1
310,6/4/2012,62,125029,11,0
104,19/10/1982,69,125031,11,0
310,30/7/2014,62,125033,11,0
101,24/4/2017,60,125039,11,0
311,29/8/2016,63,125040,11,0
104,27/1/2009,69,125043,11,0
103,29/11/2013,69,125044,11,0
107,6/9/2011,69,125045,11,0
313,19/12/2017,63,12505,11,0
310,26/9/2013,62,125051,11,0
311,19/10/2010,63,125058,11,0
104,30/12/2010,69,12506,11,0
105,23/9/2005,69,125066,11,0
107,30/11/2010,69,125071,11,1
101,31/12/1999,60,125075,11,0
101,23/5/2013,60,125076,11,0
311,13/6/2015,63,125078,11,0
101,24/9/2013,60,125079,11,0
312,16/1/2018,63,125086,11,0
307,14/11/2011,62,125087,11,0
313,2/4/2012,63,125094,11,1
107,19/3/2013,69,125095,11,0
104,13/7/2017,69,125096,11,0
104,28/5/2002,69,125097,11,0
104,25/2/2009,69,125102,11,0
104,4/12/2013,69,125106,11,0
104,10/4/2000,69,125107,11,1
309,5/5/2016,62,125108,11,0
304,23/3/2010,62,12511,11,0
301,23/12/2015,62,125110,11,0
101,22/12/2016,60,125113,11,0
103,7/12/2015,69,125115,11,0
101,12/7/1985,60,125116,11,0
302,6/1/2016,62,125118,11,0
103,24/2/2014,69,12512,11,0
103,17/5/1980,69,125122,11,0
303,24/2/2014,62,125123,11,0
103,8/4/2015,69,125124,11,0
307,6/5/2008,62,125127,11,0
371,24/2/2003,62,125129,11,0
311,20/6/2017,63,125133,11,0
312,4/10/2017,63,125135,11,0
107,26/11/2015,69,125137,11,0
304,16/2/2015,62,125138,11,0
104,25/5/2004,69,125142,11,0
101,20/9/2011,60,125148,11,0
104,18/10/1995,69,125149,11,0
311,27/1/2011,63,125151,11,0
303,11/11/2014,62,125152,11,0
107,13/12/2006,69,125155,11,1
104,14/11/1977,69,125156,11,0
101,5/9/2013,63,125157,11,0
301,30/12/2016,62,125158,11,0
107,14/7/1999,69,125159,11,0
305,28/6/2017,62,125160,11,0
103,21/8/2017,69,125165,11,0
101,31/1/1991,60,125166,11,1
301,26/6/2009,62,125167,11,0
313,17/6/2014,63,125168,11,0
311,21/11/1995,63,125169,11,0
103,21/12/2016,69,125171,11,1
301,25/1/2012,62,125173,11,0
312,22/1/2013,63,125177,11,0
104,21/12/2013,69,125181,11,0
304,26/7/1979,62,125187,11,0
301,30/10/1998,62,125188,11,0
311,17/2/2000,63,125192,11,0
103,16/4/2014,69,125194,11,1
104,6/1/2010,69,125196,11,0
312,23/9/2015,63,12520,11,0
309,3/9/2015,62,125200,11,0
313,30/11/2012,63,125203,11,1
302,24/11/2011,62,125205,11,0
101,5/4/2010,60,125207,11,0
306,22/6/2006,63,125220,11,0
103,14/9/2009,69,125222,11,0
101,30/1/2010,60,125228,11,0
304,24/5/1980,62,12523,11,0
107,6/6/2017,69,125230,11,0
313,3/12/2016,63,125235,11,0
307,12/4/2007,62,125236,12,1
302,31/12/1977,62,125241,11,0
302,27/8/2016,62,125244,11,0
101,18/2/2009,60,125245,11,0
305,20/11/1997,62,125247,11,0
101,22/4/1998,60,125249,11,0
107,2/12/2014,69,12525,11,1
301,9/1/2015,62,125252,11,0
101,27/5/2016,60,125255,11,0
305,25/6/2016,62,125257,11,0
372,10/11/2011,63,125259,11,0
101,27/12/2013,60,12526,51,0
101,16/3/2017,60,125261,11,0
301,22/4/2017,62,125266,51,0
371,8/12/2005,62,125271,11,0
104,16/1/2014,69,125272,11,0
101,10/12/2009,60,125276,11,0
101,3/4/1987,63,125281,11,0
107,21/12/2015,69,125282,11,0
303,11/6/2012,62,125283,11,0
311,23/1/2008,63,125284,11,0
101,29/1/1980,60,125285,12,0
306,2/8/2016,63,125288,11,0
371,12/10/1983,62,125289,11,0
311,10/10/1989,63,125290,11,0
101,27/8/1987,60,125293,11,0
306,11/6/1979,63,125294,11,0
104,17/5/1994,69,125298,11,0
312,20/11/2009,63,125301,11,0
303,20/11/1997,62,125305,11,0
301,17/9/1985,62,125306,11,0
312,21/5/2014,63,125310,11,0
309,14/12/2012,62,125312,12,0
101,23/7/2013,60,125313,11,0
104,3/7/2014,69,125314,11,0
104,24/12/2009,69,125319,11,0
309,29/11/1983,62,125330,11,1
311,11/3/2014,63,125332,11,0
301,19/3/1999,62,125336,11,0
107,8/4/2009,69,125337,11,0
103,16/8/2001,69,12534,11,0
379,14/7/2017,63,125342,11,0
104,31/12/2000,69,125346,11,0
107,1/8/2013,69,125348,11,1
